"DATE","DAT","TREAT","NO","SP","LCC","CHN","VALUE"
2021-12-11 00:00:00,75,"MN",1,1,2,"Red",119
2021-12-11 00:00:00,75,"MN",1,2,2,"Red",124
2021-12-11 00:00:00,75,"MN",1,3,2,"Red",153
2021-12-11 00:00:00,75,"MN",1,4,2,"Red",166
2021-12-11 00:00:00,75,"MN",1,5,2,"Red",143
2021-12-11 00:00:00,75,"MN",1,6,3,"Red",185
2021-12-11 00:00:00,75,"MN",1,7,3,"Red",126
2021-12-11 00:00:00,75,"MN",1,8,3,"Red",104
2021-12-11 00:00:00,75,"MN",1,9,3,"Red",112
2021-12-11 00:00:00,75,"MN",1,10,3,"Red",137
2021-12-11 00:00:00,75,"MN",1,11,4,"Red",211
2021-12-11 00:00:00,75,"MN",1,12,4,"Red",101
2021-12-11 00:00:00,75,"MN",1,13,4,"Red",93
2021-12-11 00:00:00,75,"MN",1,14,4,"Red",177
2021-12-11 00:00:00,75,"MN",1,15,4,"Red",95
2021-12-11 00:00:00,75,"MN",1,16,5,"Red",95
2021-12-11 00:00:00,75,"MN",1,17,5,"Red",132
2021-12-11 00:00:00,75,"MN",1,18,5,"Red",158
2021-12-11 00:00:00,75,"MN",1,19,5,"Red",212
2021-12-11 00:00:00,75,"MN",1,20,5,"Red",80
2021-12-11 00:00:00,75,"MN",1,21,6,"Red",134
2021-12-11 00:00:00,75,"MN",1,22,6,"Red",136
2021-12-11 00:00:00,75,"MN",1,23,6,"Red",132
2021-12-11 00:00:00,75,"MN",1,24,6,"Red",145
2021-12-11 00:00:00,75,"MN",1,25,6,"Red",142
2021-12-11 00:00:00,75,"MN",1,26,6,"Red",141
2021-12-11 00:00:00,75,"MN",1,27,6,"Red",137
2021-12-11 00:00:00,75,"MN",1,28,6,"Red",145
2021-12-11 00:00:00,75,"MN",1,29,6,"Red",155
2021-12-11 00:00:00,75,"MN",1,30,6,"Red",154
2021-12-11 00:00:00,75,"MN",1,1,2,"Green",153
2021-12-11 00:00:00,75,"MN",1,2,2,"Green",36
2021-12-11 00:00:00,75,"MN",1,3,2,"Green",62
2021-12-11 00:00:00,75,"MN",1,4,2,"Green",73
2021-12-11 00:00:00,75,"MN",1,5,2,"Green",42
2021-12-11 00:00:00,75,"MN",1,6,3,"Green",115
2021-12-11 00:00:00,75,"MN",1,7,3,"Green",67
2021-12-11 00:00:00,75,"MN",1,8,3,"Green",42
2021-12-11 00:00:00,75,"MN",1,9,3,"Green",43
2021-12-11 00:00:00,75,"MN",1,10,3,"Green",70
2021-12-11 00:00:00,75,"MN",1,11,4,"Green",160
2021-12-11 00:00:00,75,"MN",1,12,4,"Green",57
2021-12-11 00:00:00,75,"MN",1,13,4,"Green",51
2021-12-11 00:00:00,75,"MN",1,14,4,"Green",154
2021-12-11 00:00:00,75,"MN",1,15,4,"Green",54
2021-12-11 00:00:00,75,"MN",1,16,5,"Green",58
2021-12-11 00:00:00,75,"MN",1,17,5,"Green",110
2021-12-11 00:00:00,75,"MN",1,18,5,"Green",138
2021-12-11 00:00:00,75,"MN",1,19,5,"Green",193
2021-12-11 00:00:00,75,"MN",1,20,5,"Green",54
2021-12-11 00:00:00,75,"MN",1,21,6,"Green",115
2021-12-11 00:00:00,75,"MN",1,22,6,"Green",62
2021-12-11 00:00:00,75,"MN",1,23,6,"Green",58
2021-12-11 00:00:00,75,"MN",1,24,6,"Green",73
2021-12-11 00:00:00,75,"MN",1,25,6,"Green",65
2021-12-11 00:00:00,75,"MN",1,26,6,"Green",63
2021-12-11 00:00:00,75,"MN",1,27,6,"Green",61
2021-12-11 00:00:00,75,"MN",1,28,6,"Green",74
2021-12-11 00:00:00,75,"MN",1,29,6,"Green",83
2021-12-11 00:00:00,75,"MN",1,30,6,"Green",83
2021-12-11 00:00:00,75,"MN",1,1,2,"Blue",76
2021-12-11 00:00:00,75,"MN",1,2,2,"Blue",83
2021-12-11 00:00:00,75,"MN",1,3,2,"Blue",110
2021-12-11 00:00:00,75,"MN",1,4,2,"Blue",122
2021-12-11 00:00:00,75,"MN",1,5,2,"Blue",97
2021-12-11 00:00:00,75,"MN",1,6,3,"Blue",149
2021-12-11 00:00:00,75,"MN",1,7,3,"Blue",96
2021-12-11 00:00:00,75,"MN",1,8,3,"Blue",73
2021-12-11 00:00:00,75,"MN",1,9,3,"Blue",78
2021-12-11 00:00:00,75,"MN",1,10,3,"Blue",104
2021-12-11 00:00:00,75,"MN",1,11,4,"Blue",183
2021-12-11 00:00:00,75,"MN",1,12,4,"Blue",79
2021-12-11 00:00:00,75,"MN",1,13,4,"Blue",71
2021-12-11 00:00:00,75,"MN",1,14,4,"Blue",162
2021-12-11 00:00:00,75,"MN",1,15,4,"Blue",76
2021-12-11 00:00:00,75,"MN",1,16,5,"Blue",77
2021-12-11 00:00:00,75,"MN",1,17,5,"Blue",119
2021-12-11 00:00:00,75,"MN",1,18,5,"Blue",144
2021-12-11 00:00:00,75,"MN",1,19,5,"Blue",199
2021-12-11 00:00:00,75,"MN",1,20,5,"Blue",67
2021-12-11 00:00:00,75,"MN",1,21,6,"Blue",122
2021-12-11 00:00:00,75,"MN",1,22,6,"Blue",100
2021-12-11 00:00:00,75,"MN",1,23,6,"Blue",95
2021-12-11 00:00:00,75,"MN",1,24,6,"Blue",109
2021-12-11 00:00:00,75,"MN",1,25,6,"Blue",104
2021-12-11 00:00:00,75,"MN",1,26,6,"Blue",103
2021-12-11 00:00:00,75,"MN",1,27,6,"Blue",100
2021-12-11 00:00:00,75,"MN",1,28,6,"Blue",110
2021-12-11 00:00:00,75,"MN",1,29,6,"Blue",119
2021-12-11 00:00:00,75,"MN",1,30,6,"Blue",119
2021-12-11 00:00:00,75,"MN",10,1,2,"Red",113
2021-12-11 00:00:00,75,"MN",10,2,2,"Red",176
2021-12-11 00:00:00,75,"MN",10,3,2,"Red",183
2021-12-11 00:00:00,75,"MN",10,4,2,"Red",196
2021-12-11 00:00:00,75,"MN",10,5,2,"Red",162
2021-12-11 00:00:00,75,"MN",10,6,3,"Red",159
2021-12-11 00:00:00,75,"MN",10,7,3,"Red",188
2021-12-11 00:00:00,75,"MN",10,8,3,"Red",199
2021-12-11 00:00:00,75,"MN",10,9,3,"Red",204
2021-12-11 00:00:00,75,"MN",10,10,3,"Red",213
2021-12-11 00:00:00,75,"MN",10,11,4,"Red",197
2021-12-11 00:00:00,75,"MN",10,12,4,"Red",226
2021-12-11 00:00:00,75,"MN",10,13,4,"Red",218
2021-12-11 00:00:00,75,"MN",10,14,4,"Red",160
2021-12-11 00:00:00,75,"MN",10,15,4,"Red",116
2021-12-11 00:00:00,75,"MN",10,16,5,"Red",204
2021-12-11 00:00:00,75,"MN",10,17,5,"Red",237
2021-12-11 00:00:00,75,"MN",10,18,5,"Red",216
2021-12-11 00:00:00,75,"MN",10,19,5,"Red",104
2021-12-11 00:00:00,75,"MN",10,20,5,"Red",151
2021-12-11 00:00:00,75,"MN",10,21,6,"Red",103
2021-12-11 00:00:00,75,"MN",10,22,6,"Red",150
2021-12-11 00:00:00,75,"MN",10,23,6,"Red",146
2021-12-11 00:00:00,75,"MN",10,24,6,"Red",154
2021-12-11 00:00:00,75,"MN",10,25,6,"Red",160
2021-12-11 00:00:00,75,"MN",10,26,6,"Red",136
2021-12-11 00:00:00,75,"MN",10,27,6,"Red",153
2021-12-11 00:00:00,75,"MN",10,28,6,"Red",144
2021-12-11 00:00:00,75,"MN",10,29,6,"Red",105
2021-12-11 00:00:00,75,"MN",10,30,6,"Red",158
2021-12-11 00:00:00,75,"MN",10,1,2,"Green",146
2021-12-11 00:00:00,75,"MN",10,2,2,"Green",79
2021-12-11 00:00:00,75,"MN",10,3,2,"Green",102
2021-12-11 00:00:00,75,"MN",10,4,2,"Green",120
2021-12-11 00:00:00,75,"MN",10,5,2,"Green",73
2021-12-11 00:00:00,75,"MN",10,6,3,"Green",66
2021-12-11 00:00:00,75,"MN",10,7,3,"Green",129
2021-12-11 00:00:00,75,"MN",10,8,3,"Green",151
2021-12-11 00:00:00,75,"MN",10,9,3,"Green",151
2021-12-11 00:00:00,75,"MN",10,10,3,"Green",160
2021-12-11 00:00:00,75,"MN",10,11,4,"Green",146
2021-12-11 00:00:00,75,"MN",10,12,4,"Green",201
2021-12-11 00:00:00,75,"MN",10,13,4,"Green",188
2021-12-11 00:00:00,75,"MN",10,14,4,"Green",135
2021-12-11 00:00:00,75,"MN",10,15,4,"Green",85
2021-12-11 00:00:00,75,"MN",10,16,5,"Green",176
2021-12-11 00:00:00,75,"MN",10,17,5,"Green",219
2021-12-11 00:00:00,75,"MN",10,18,5,"Green",197
2021-12-11 00:00:00,75,"MN",10,19,5,"Green",84
2021-12-11 00:00:00,75,"MN",10,20,5,"Green",130
2021-12-11 00:00:00,75,"MN",10,21,6,"Green",83
2021-12-11 00:00:00,75,"MN",10,22,6,"Green",83
2021-12-11 00:00:00,75,"MN",10,23,6,"Green",75
2021-12-11 00:00:00,75,"MN",10,24,6,"Green",87
2021-12-11 00:00:00,75,"MN",10,25,6,"Green",97
2021-12-11 00:00:00,75,"MN",10,26,6,"Green",69
2021-12-11 00:00:00,75,"MN",10,27,6,"Green",88
2021-12-11 00:00:00,75,"MN",10,28,6,"Green",79
2021-12-11 00:00:00,75,"MN",10,29,6,"Green",31
2021-12-11 00:00:00,75,"MN",10,30,6,"Green",90
2021-12-11 00:00:00,75,"MN",10,1,2,"Blue",75
2021-12-11 00:00:00,75,"MN",10,2,2,"Blue",129
2021-12-11 00:00:00,75,"MN",10,3,2,"Blue",143
2021-12-11 00:00:00,75,"MN",10,4,2,"Blue",157
2021-12-11 00:00:00,75,"MN",10,5,2,"Blue",119
2021-12-11 00:00:00,75,"MN",10,6,3,"Blue",115
2021-12-11 00:00:00,75,"MN",10,7,3,"Blue",154
2021-12-11 00:00:00,75,"MN",10,8,3,"Blue",171
2021-12-11 00:00:00,75,"MN",10,9,3,"Blue",175
2021-12-11 00:00:00,75,"MN",10,10,3,"Blue",182
2021-12-11 00:00:00,75,"MN",10,11,4,"Blue",168
2021-12-11 00:00:00,75,"MN",10,12,4,"Blue",209
2021-12-11 00:00:00,75,"MN",10,13,4,"Blue",198
2021-12-11 00:00:00,75,"MN",10,14,4,"Blue",142
2021-12-11 00:00:00,75,"MN",10,15,4,"Blue",97
2021-12-11 00:00:00,75,"MN",10,16,5,"Blue",185
2021-12-11 00:00:00,75,"MN",10,17,5,"Blue",223
2021-12-11 00:00:00,75,"MN",10,18,5,"Blue",201
2021-12-11 00:00:00,75,"MN",10,19,5,"Blue",93
2021-12-11 00:00:00,75,"MN",10,20,5,"Blue",136
2021-12-11 00:00:00,75,"MN",10,21,6,"Blue",90
2021-12-11 00:00:00,75,"MN",10,22,6,"Blue",117
2021-12-11 00:00:00,75,"MN",10,23,6,"Blue",113
2021-12-11 00:00:00,75,"MN",10,24,6,"Blue",122
2021-12-11 00:00:00,75,"MN",10,25,6,"Blue",128
2021-12-11 00:00:00,75,"MN",10,26,6,"Blue",104
2021-12-11 00:00:00,75,"MN",10,27,6,"Blue",121
2021-12-11 00:00:00,75,"MN",10,28,6,"Blue",112
2021-12-11 00:00:00,75,"MN",10,29,6,"Blue",70
2021-12-11 00:00:00,75,"MN",10,30,6,"Blue",124
2021-12-11 00:00:00,75,"MN",2,1,2,"Red",117
2021-12-11 00:00:00,75,"MN",2,2,2,"Red",164
2021-12-11 00:00:00,75,"MN",2,3,2,"Red",198
2021-12-11 00:00:00,75,"MN",2,4,2,"Red",220
2021-12-11 00:00:00,75,"MN",2,5,2,"Red",179
2021-12-11 00:00:00,75,"MN",2,6,3,"Red",169
2021-12-11 00:00:00,75,"MN",2,7,3,"Red",90
2021-12-11 00:00:00,75,"MN",2,8,3,"Red",211
2021-12-11 00:00:00,75,"MN",2,9,3,"Red",165
2021-12-11 00:00:00,75,"MN",2,10,3,"Red",108
2021-12-11 00:00:00,75,"MN",2,11,4,"Red",114
2021-12-11 00:00:00,75,"MN",2,12,4,"Red",173
2021-12-11 00:00:00,75,"MN",2,13,4,"Red",101
2021-12-11 00:00:00,75,"MN",2,14,4,"Red",139
2021-12-11 00:00:00,75,"MN",2,15,4,"Red",223
2021-12-11 00:00:00,75,"MN",2,16,5,"Red",87
2021-12-11 00:00:00,75,"MN",2,17,5,"Red",162
2021-12-11 00:00:00,75,"MN",2,18,5,"Red",201
2021-12-11 00:00:00,75,"MN",2,19,5,"Red",229
2021-12-11 00:00:00,75,"MN",2,20,5,"Red",254
2021-12-11 00:00:00,75,"MN",2,21,6,"Red",100
2021-12-11 00:00:00,75,"MN",2,22,6,"Red",145
2021-12-11 00:00:00,75,"MN",2,23,6,"Red",122
2021-12-11 00:00:00,75,"MN",2,24,6,"Red",135
2021-12-11 00:00:00,75,"MN",2,25,6,"Red",136
2021-12-11 00:00:00,75,"MN",2,26,6,"Red",139
2021-12-11 00:00:00,75,"MN",2,27,6,"Red",114
2021-12-11 00:00:00,75,"MN",2,28,6,"Red",115
2021-12-11 00:00:00,75,"MN",2,29,6,"Red",113
2021-12-11 00:00:00,75,"MN",2,30,6,"Red",101
2021-12-11 00:00:00,75,"MN",2,1,2,"Green",146
2021-12-11 00:00:00,75,"MN",2,2,2,"Green",77
2021-12-11 00:00:00,75,"MN",2,3,2,"Green",121
2021-12-11 00:00:00,75,"MN",2,4,2,"Green",157
2021-12-11 00:00:00,75,"MN",2,5,2,"Green",117
2021-12-11 00:00:00,75,"MN",2,6,3,"Green",92
2021-12-11 00:00:00,75,"MN",2,7,3,"Green",25
2021-12-11 00:00:00,75,"MN",2,8,3,"Green",163
2021-12-11 00:00:00,75,"MN",2,9,3,"Green",129
2021-12-11 00:00:00,75,"MN",2,10,3,"Green",62
2021-12-11 00:00:00,75,"MN",2,11,4,"Green",60
2021-12-11 00:00:00,75,"MN",2,12,4,"Green",137
2021-12-11 00:00:00,75,"MN",2,13,4,"Green",48
2021-12-11 00:00:00,75,"MN",2,14,4,"Green",112
2021-12-11 00:00:00,75,"MN",2,15,4,"Green",204
2021-12-11 00:00:00,75,"MN",2,16,5,"Green",48
2021-12-11 00:00:00,75,"MN",2,17,5,"Green",146
2021-12-11 00:00:00,75,"MN",2,18,5,"Green",178
2021-12-11 00:00:00,75,"MN",2,19,5,"Green",216
2021-12-11 00:00:00,75,"MN",2,20,5,"Green",239
2021-12-11 00:00:00,75,"MN",2,21,6,"Green",76
2021-12-11 00:00:00,75,"MN",2,22,6,"Green",97
2021-12-11 00:00:00,75,"MN",2,23,6,"Green",74
2021-12-11 00:00:00,75,"MN",2,24,6,"Green",86
2021-12-11 00:00:00,75,"MN",2,25,6,"Green",85
2021-12-11 00:00:00,75,"MN",2,26,6,"Green",89
2021-12-11 00:00:00,75,"MN",2,27,6,"Green",68
2021-12-11 00:00:00,75,"MN",2,28,6,"Green",71
2021-12-11 00:00:00,75,"MN",2,29,6,"Green",71
2021-12-11 00:00:00,75,"MN",2,30,6,"Green",57
2021-12-11 00:00:00,75,"MN",2,1,2,"Blue",92
2021-12-11 00:00:00,75,"MN",2,2,2,"Blue",123
2021-12-11 00:00:00,75,"MN",2,3,2,"Blue",160
2021-12-11 00:00:00,75,"MN",2,4,2,"Blue",188
2021-12-11 00:00:00,75,"MN",2,5,2,"Blue",148
2021-12-11 00:00:00,75,"MN",2,6,3,"Blue",132
2021-12-11 00:00:00,75,"MN",2,7,3,"Blue",58
2021-12-11 00:00:00,75,"MN",2,8,3,"Blue",186
2021-12-11 00:00:00,75,"MN",2,9,3,"Blue",143
2021-12-11 00:00:00,75,"MN",2,10,3,"Blue",83
2021-12-11 00:00:00,75,"MN",2,11,4,"Blue",86
2021-12-11 00:00:00,75,"MN",2,12,4,"Blue",153
2021-12-11 00:00:00,75,"MN",2,13,4,"Blue",77
2021-12-11 00:00:00,75,"MN",2,14,4,"Blue",121
2021-12-11 00:00:00,75,"MN",2,15,4,"Blue",208
2021-12-11 00:00:00,75,"MN",2,16,5,"Blue",66
2021-12-11 00:00:00,75,"MN",2,17,5,"Blue",151
2021-12-11 00:00:00,75,"MN",2,18,5,"Blue",186
2021-12-11 00:00:00,75,"MN",2,19,5,"Blue",220
2021-12-11 00:00:00,75,"MN",2,20,5,"Blue",248
2021-12-11 00:00:00,75,"MN",2,21,6,"Blue",86
2021-12-11 00:00:00,75,"MN",2,22,6,"Blue",120
2021-12-11 00:00:00,75,"MN",2,23,6,"Blue",98
2021-12-11 00:00:00,75,"MN",2,24,6,"Blue",109
2021-12-11 00:00:00,75,"MN",2,25,6,"Blue",110
2021-12-11 00:00:00,75,"MN",2,26,6,"Blue",112
2021-12-11 00:00:00,75,"MN",2,27,6,"Blue",89
2021-12-11 00:00:00,75,"MN",2,28,6,"Blue",90
2021-12-11 00:00:00,75,"MN",2,29,6,"Blue",89
2021-12-11 00:00:00,75,"MN",2,30,6,"Blue",77
2021-12-11 00:00:00,75,"MN",3,1,2,"Red",93
2021-12-11 00:00:00,75,"MN",3,2,2,"Red",122
2021-12-11 00:00:00,75,"MN",3,3,2,"Red",224
2021-12-11 00:00:00,75,"MN",3,4,2,"Red",193
2021-12-11 00:00:00,75,"MN",3,5,2,"Red",153
2021-12-11 00:00:00,75,"MN",3,6,3,"Red",118
2021-12-11 00:00:00,75,"MN",3,7,3,"Red",97
2021-12-11 00:00:00,75,"MN",3,8,3,"Red",151
2021-12-11 00:00:00,75,"MN",3,9,3,"Red",136
2021-12-11 00:00:00,75,"MN",3,10,3,"Red",150
2021-12-11 00:00:00,75,"MN",3,11,4,"Red",211
2021-12-11 00:00:00,75,"MN",3,12,4,"Red",159
2021-12-11 00:00:00,75,"MN",3,13,4,"Red",75
2021-12-11 00:00:00,75,"MN",3,14,4,"Red",209
2021-12-11 00:00:00,75,"MN",3,15,4,"Red",86
2021-12-11 00:00:00,75,"MN",3,16,5,"Red",74
2021-12-11 00:00:00,75,"MN",3,17,5,"Red",127
2021-12-11 00:00:00,75,"MN",3,18,5,"Red",97
2021-12-11 00:00:00,75,"MN",3,19,5,"Red",106
2021-12-11 00:00:00,75,"MN",3,20,5,"Red",110
2021-12-11 00:00:00,75,"MN",3,21,6,"Red",159
2021-12-11 00:00:00,75,"MN",3,22,6,"Red",131
2021-12-11 00:00:00,75,"MN",3,23,6,"Red",130
2021-12-11 00:00:00,75,"MN",3,24,6,"Red",119
2021-12-11 00:00:00,75,"MN",3,25,6,"Red",134
2021-12-11 00:00:00,75,"MN",3,26,6,"Red",120
2021-12-11 00:00:00,75,"MN",3,27,6,"Red",126
2021-12-11 00:00:00,75,"MN",3,28,6,"Red",118
2021-12-11 00:00:00,75,"MN",3,29,6,"Red",112
2021-12-11 00:00:00,75,"MN",3,30,6,"Red",119
2021-12-11 00:00:00,75,"MN",3,1,2,"Green",127
2021-12-11 00:00:00,75,"MN",3,2,2,"Green",41
2021-12-11 00:00:00,75,"MN",3,3,2,"Green",170
2021-12-11 00:00:00,75,"MN",3,4,2,"Green",126
2021-12-11 00:00:00,75,"MN",3,5,2,"Green",99
2021-12-11 00:00:00,75,"MN",3,6,3,"Green",42
2021-12-11 00:00:00,75,"MN",3,7,3,"Green",40
2021-12-11 00:00:00,75,"MN",3,8,3,"Green",103
2021-12-11 00:00:00,75,"MN",3,9,3,"Green",83
2021-12-11 00:00:00,75,"MN",3,10,3,"Green",114
2021-12-11 00:00:00,75,"MN",3,11,4,"Green",172
2021-12-11 00:00:00,75,"MN",3,12,4,"Green",140
2021-12-11 00:00:00,75,"MN",3,13,4,"Green",34
2021-12-11 00:00:00,75,"MN",3,14,4,"Green",181
2021-12-11 00:00:00,75,"MN",3,15,4,"Green",57
2021-12-11 00:00:00,75,"MN",3,16,5,"Green",38
2021-12-11 00:00:00,75,"MN",3,17,5,"Green",117
2021-12-11 00:00:00,75,"MN",3,18,5,"Green",90
2021-12-11 00:00:00,75,"MN",3,19,5,"Green",83
2021-12-11 00:00:00,75,"MN",3,20,5,"Green",84
2021-12-11 00:00:00,75,"MN",3,21,6,"Green",146
2021-12-11 00:00:00,75,"MN",3,22,6,"Green",71
2021-12-11 00:00:00,75,"MN",3,23,6,"Green",73
2021-12-11 00:00:00,75,"MN",3,24,6,"Green",64
2021-12-11 00:00:00,75,"MN",3,25,6,"Green",73
2021-12-11 00:00:00,75,"MN",3,26,6,"Green",67
2021-12-11 00:00:00,75,"MN",3,27,6,"Green",71
2021-12-11 00:00:00,75,"MN",3,28,6,"Green",68
2021-12-11 00:00:00,75,"MN",3,29,6,"Green",65
2021-12-11 00:00:00,75,"MN",3,30,6,"Green",66
2021-12-11 00:00:00,75,"MN",3,1,2,"Blue",67
2021-12-11 00:00:00,75,"MN",3,2,2,"Blue",84
2021-12-11 00:00:00,75,"MN",3,3,2,"Blue",194
2021-12-11 00:00:00,75,"MN",3,4,2,"Blue",160
2021-12-11 00:00:00,75,"MN",3,5,2,"Blue",125
2021-12-11 00:00:00,75,"MN",3,6,3,"Blue",82
2021-12-11 00:00:00,75,"MN",3,7,3,"Blue",67
2021-12-11 00:00:00,75,"MN",3,8,3,"Blue",126
2021-12-11 00:00:00,75,"MN",3,9,3,"Blue",109
2021-12-11 00:00:00,75,"MN",3,10,3,"Blue",130
2021-12-11 00:00:00,75,"MN",3,11,4,"Blue",190
2021-12-11 00:00:00,75,"MN",3,12,4,"Blue",146
2021-12-11 00:00:00,75,"MN",3,13,4,"Blue",54
2021-12-11 00:00:00,75,"MN",3,14,4,"Blue",192
2021-12-11 00:00:00,75,"MN",3,15,4,"Blue",69
2021-12-11 00:00:00,75,"MN",3,16,5,"Blue",55
2021-12-11 00:00:00,75,"MN",3,17,5,"Blue",118
2021-12-11 00:00:00,75,"MN",3,18,5,"Blue",88
2021-12-11 00:00:00,75,"MN",3,19,5,"Blue",94
2021-12-11 00:00:00,75,"MN",3,20,5,"Blue",96
2021-12-11 00:00:00,75,"MN",3,21,6,"Blue",152
2021-12-11 00:00:00,75,"MN",3,22,6,"Blue",101
2021-12-11 00:00:00,75,"MN",3,23,6,"Blue",100
2021-12-11 00:00:00,75,"MN",3,24,6,"Blue",90
2021-12-11 00:00:00,75,"MN",3,25,6,"Blue",102
2021-12-11 00:00:00,75,"MN",3,26,6,"Blue",91
2021-12-11 00:00:00,75,"MN",3,27,6,"Blue",97
2021-12-11 00:00:00,75,"MN",3,28,6,"Blue",91
2021-12-11 00:00:00,75,"MN",3,29,6,"Blue",85
2021-12-11 00:00:00,75,"MN",3,30,6,"Blue",90
2021-12-11 00:00:00,75,"MN",4,1,2,"Red",103
2021-12-11 00:00:00,75,"MN",4,2,2,"Red",168
2021-12-11 00:00:00,75,"MN",4,3,2,"Red",214
2021-12-11 00:00:00,75,"MN",4,4,2,"Red",190
2021-12-11 00:00:00,75,"MN",4,5,2,"Red",140
2021-12-11 00:00:00,75,"MN",4,6,3,"Red",179
2021-12-11 00:00:00,75,"MN",4,7,3,"Red",121
2021-12-11 00:00:00,75,"MN",4,8,3,"Red",184
2021-12-11 00:00:00,75,"MN",4,9,3,"Red",137
2021-12-11 00:00:00,75,"MN",4,10,3,"Red",116
2021-12-11 00:00:00,75,"MN",4,11,4,"Red",148
2021-12-11 00:00:00,75,"MN",4,12,4,"Red",173
2021-12-11 00:00:00,75,"MN",4,13,4,"Red",163
2021-12-11 00:00:00,75,"MN",4,14,4,"Red",74
2021-12-11 00:00:00,75,"MN",4,15,4,"Red",125
2021-12-11 00:00:00,75,"MN",4,16,5,"Red",69
2021-12-11 00:00:00,75,"MN",4,17,5,"Red",69
2021-12-11 00:00:00,75,"MN",4,18,5,"Red",131
2021-12-11 00:00:00,75,"MN",4,19,5,"Red",75
2021-12-11 00:00:00,75,"MN",4,20,5,"Red",131
2021-12-11 00:00:00,75,"MN",4,21,6,"Red",121
2021-12-11 00:00:00,75,"MN",4,22,6,"Red",150
2021-12-11 00:00:00,75,"MN",4,23,6,"Red",141
2021-12-11 00:00:00,75,"MN",4,24,6,"Red",139
2021-12-11 00:00:00,75,"MN",4,25,6,"Red",152
2021-12-11 00:00:00,75,"MN",4,26,6,"Red",135
2021-12-11 00:00:00,75,"MN",4,27,6,"Red",127
2021-12-11 00:00:00,75,"MN",4,28,6,"Red",129
2021-12-11 00:00:00,75,"MN",4,29,6,"Red",130
2021-12-11 00:00:00,75,"MN",4,30,6,"Red",135
2021-12-11 00:00:00,75,"MN",4,1,2,"Green",133
2021-12-11 00:00:00,75,"MN",4,2,2,"Green",101
2021-12-11 00:00:00,75,"MN",4,3,2,"Green",150
2021-12-11 00:00:00,75,"MN",4,4,2,"Green",130
2021-12-11 00:00:00,75,"MN",4,5,2,"Green",64
2021-12-11 00:00:00,75,"MN",4,6,3,"Green",115
2021-12-11 00:00:00,75,"MN",4,7,3,"Green",67
2021-12-11 00:00:00,75,"MN",4,8,3,"Green",143
2021-12-11 00:00:00,75,"MN",4,9,3,"Green",91
2021-12-11 00:00:00,75,"MN",4,10,3,"Green",57
2021-12-11 00:00:00,75,"MN",4,11,4,"Green",96
2021-12-11 00:00:00,75,"MN",4,12,4,"Green",146
2021-12-11 00:00:00,75,"MN",4,13,4,"Green",133
2021-12-11 00:00:00,75,"MN",4,14,4,"Green",39
2021-12-11 00:00:00,75,"MN",4,15,4,"Green",97
2021-12-11 00:00:00,75,"MN",4,16,5,"Green",40
2021-12-11 00:00:00,75,"MN",4,17,5,"Green",49
2021-12-11 00:00:00,75,"MN",4,18,5,"Green",110
2021-12-11 00:00:00,75,"MN",4,19,5,"Green",49
2021-12-11 00:00:00,75,"MN",4,20,5,"Green",112
2021-12-11 00:00:00,75,"MN",4,21,6,"Green",100
2021-12-11 00:00:00,75,"MN",4,22,6,"Green",79
2021-12-11 00:00:00,75,"MN",4,23,6,"Green",72
2021-12-11 00:00:00,75,"MN",4,24,6,"Green",69
2021-12-11 00:00:00,75,"MN",4,25,6,"Green",91
2021-12-11 00:00:00,75,"MN",4,26,6,"Green",71
2021-12-11 00:00:00,75,"MN",4,27,6,"Green",73
2021-12-11 00:00:00,75,"MN",4,28,6,"Green",75
2021-12-11 00:00:00,75,"MN",4,29,6,"Green",70
2021-12-11 00:00:00,75,"MN",4,30,6,"Green",81
2021-12-11 00:00:00,75,"MN",4,1,2,"Blue",81
2021-12-11 00:00:00,75,"MN",4,2,2,"Blue",135
2021-12-11 00:00:00,75,"MN",4,3,2,"Blue",179
2021-12-11 00:00:00,75,"MN",4,4,2,"Blue",160
2021-12-11 00:00:00,75,"MN",4,5,2,"Blue",104
2021-12-11 00:00:00,75,"MN",4,6,3,"Blue",148
2021-12-11 00:00:00,75,"MN",4,7,3,"Blue",93
2021-12-11 00:00:00,75,"MN",4,8,3,"Blue",160
2021-12-11 00:00:00,75,"MN",4,9,3,"Blue",112
2021-12-11 00:00:00,75,"MN",4,10,3,"Blue",86
2021-12-11 00:00:00,75,"MN",4,11,4,"Blue",121
2021-12-11 00:00:00,75,"MN",4,12,4,"Blue",155
2021-12-11 00:00:00,75,"MN",4,13,4,"Blue",145
2021-12-11 00:00:00,75,"MN",4,14,4,"Blue",54
2021-12-11 00:00:00,75,"MN",4,15,4,"Blue",108
2021-12-11 00:00:00,75,"MN",4,16,5,"Blue",52
2021-12-11 00:00:00,75,"MN",4,17,5,"Blue",55
2021-12-11 00:00:00,75,"MN",4,18,5,"Blue",116
2021-12-11 00:00:00,75,"MN",4,19,5,"Blue",58
2021-12-11 00:00:00,75,"MN",4,20,5,"Blue",116
2021-12-11 00:00:00,75,"MN",4,21,6,"Blue",106
2021-12-11 00:00:00,75,"MN",4,22,6,"Blue",115
2021-12-11 00:00:00,75,"MN",4,23,6,"Blue",109
2021-12-11 00:00:00,75,"MN",4,24,6,"Blue",104
2021-12-11 00:00:00,75,"MN",4,25,6,"Blue",122
