"PVE","PC","cumPVE"
38.8199569832121,1,38.8199569832121
47.1215556913661,2,85.9415126745782
8.61615845806852,3,94.5576711326467
2.87263371506915,4,97.4303048477159
0.489537009151339,5,97.9198418568672
1.95579108384219,6,99.8756329407094
0.0948930985725879,7,99.970526039282
0.0156564614953721,8,99.9861825007774
0.00664692003980321,9,99.9928294208172
0.0014763992960472,10,99.9943058201132
0.00412599577270668,11,99.9984318158859
0.00156818411406501,12,100
