"PVE","PC","cumPVE"
77.1689156334432,1,77.1689156334432
11.5798515671938,2,88.748767200637
7.09617999436509,3,95.8449471950021
2.27697872844263,4,98.1219259234447
1.59306800072909,5,99.7149939241738
0.162758010927817,6,99.8777519351016
0.0987233751088646,7,99.9764753102105
0.0124243131076593,8,99.9888996233181
0.0049721532221375,9,99.9938717765403
0.00398663109175437,10,99.997858407632
0.00155716849852242,11,99.9994155761306
0.000584423869374329,12,99.9999999999999
