"PVE","PC","cumPVE"
62.2709823507415,1,62.2709823507415
8.81791474726918,2,71.0888970980107
11.3983431114085,3,82.4872402094192
10.0253117509295,4,92.5125519603486
6.5517337490756,5,99.0642857094242
0.727669406373259,6,99.7919551157975
0.128952533077032,7,99.9209076488745
0.036358384758996,8,99.9572660336335
0.0299262793207661,9,99.9871923129543
0.0101336931728033,10,99.9973260061271
0.0022853547746168,11,99.9996113609017
0.000388639098306181,12,100
