"PVE","PC","cumPVE"
63.6751692666395,1,63.6751692666395
16.1640591238871,2,79.8392283905266
9.8916689265681,3,89.7308973170947
6.44448495049435,4,96.1753822675891
3.5042386603769,5,99.679620927966
0.173627211964277,6,99.8532481399302
0.076757110824101,7,99.9300052507543
0.0442975173209078,8,99.9743027680752
0.0148082647753627,9,99.9891110328506
0.00868998577553041,10,99.9978010186261
0.00190979601844592,11,99.9997108146446
0.000289185355345207,12,99.9999999999999
